category,compatibility,languages,name,price,rating,size
 Business, OS X 10.10  ," English, Italian, Spanish",Planner Studio Lite,$4.99 ,, 28.3 MB
 Business, OS X 10.6.6 or later," English, Japanese",PlanDoBrowser,Free,1, 15.3 MB
 Business, OS X 10.6.6  ," English, Japanese",PlanDoAct,$32.99 ,2, 15.3 MB
 Business, OS X 10.10  ," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish",Plan Your Tasks: To Do Lists,Free,, 27.3 MB
 Business, OS X 10.10  ," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish",Plan Your Tasks Pro - To-Do List Manager,$19.99 ,1, 6.7 MB
 Productivity, OS X 10.6 or later, English,Plain Text - Remove Text Format,$0.99 ,1, 162.4 KB
 Education, OS X 10.9  , English,Pivot Analytics,$4.99 ,3, 51.8 MB
 Business, OS X 10.7  , English,Pitch Deck Templates for Keynote,$19.99 ,5, 54.9 MB
 Business, OS X 10.6.6  ,,PingWin MBA,Free,5, 118.7 MB
 Utilities, OS X 10.6 or later, English,Pinggy,$3.99 ,4.2, 1 MB
 Photography, OS X 10.6.6 or later, English,PhotoTiles,$9.99 ,1, 2.6 MB
 Business, OS X 10.11  , English,Photos Protector,Free,3, 1 MB
 Business, OS X 10.7  , English,Photo to PDF,$6.99 ,4, 1.9 MB
 Photography, OS X 10.6.6 or later," English, German",Photo Collage Lite,$8.99 ,1.9, 41.6 MB
 Productivity, OS X 10.11  , English,PhoneLog Pro,$9.99 ,4, 18.6 MB
 Productivity, OS X 10.11  , English,PhoneLog,Free,5, 7.2 MB
 Social Networking, OS X 10.10  ," English, French, German, Italian, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Thai",PhoneCall - Handsfree,$4.99 ,1, 3 MB
 Business, OS 10.12  , English,Phone.com,Free,2.4, 22.5 MB
 Business, OS X 10.10  , English,Phone App,Free,2.3, 338.5 KB
 Productivity, OS 10.12  , English,PHNX Connect,Free,, 6.2 MB
 Finance, OS X 10.8  ," English, German",Philasmicos Cashbook,Free,1, 3 MB
 Utilities, OS 10.14  , English,PFKeyAvailerX,Free,, 1.1 MB
 Business, OS X 10.8  , English,Pet Sitting Software,$29.99 ,2.3, 1.4 MB
 Business, OS X 10.8  , English,Pet Grooming Software,$29.99 ,2.2, 981.6 KB
 Business, OS X 10.8  , English,Pest Control Software,$29.99 ,1, 895.6 KB
 Productivity, OS X 10.6.6 or later, English,Personal Mails,$14.99 ,1, 69.1 MB
 Finance, OS X 10.10  , English,Personal Budget Pro,$2.99 ,2, 2 MB
 Utilities, OS X 10.9  , English,Periscope Pro,$19.99 ,3.1, 6.3 MB
 Business, OS X 10.7  , English,PercentCalculator,$0.99 ,1, 1.4 MB
 Business, OS X 10.9  , English,Percent Calculator +,$0.99 ,, 219.8 KB
 Productivity, OS 10.12.0  ,,PDiff Express 2 - PDF Diff,Free,1, 21.1 MB
 Business, OS X 10.7  , English,"PDFtor-W : Create PDF from word, text and images",$12.99 ,5, 121.7 MB
 Productivity, OS X 10.7  , English,PDFtor : The Ultimate Batch PDF Creator,$14.99 ,1, 121.9 MB
 Utilities, OS X 10.8 or later, English,PDFtoKeynoteFast - Convert PDF into Keynote Fast,$6.99 ,2.5, 9.7 MB
 Business, OS X 10.6.6  , English,PDFSplitter Pro,$2.99 ,5, 2.6 MB
 Business, OS 10.12  ," English, French, German, Italian, Japanese, Spanish",PDFpenPro 11,$124.99 ,2, 123.2 MB
 Productivity, OS 10.12  ," English, French, German, Italian, Japanese, Spanish",PDFpen 11,$74.99 ,1, 122.9 MB
 Utilities, OS X 10.7  , English,PDFOutline,$2.99 ,, 2.4 MB
 Productivity, OS X 10.7  , English,PDFOptim Lite,Free,1, 3.9 MB
 Productivity, OS X 10.7  , English,PDFOptim - The PDF Compressor,$2.99 ,4.5, 3.9 MB
 Business, OS X 10.7  , English,PDFoo,$6.99 ,5, 5.2 MB
 Productivity, OS X 10.9.0  ," English, French, German, Italian, Spanish",PDFGenius 4,$9.99 ,4, 7.8 MB
 Productivity, OS 10.12  ," English, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",PDFelement 7 - PDF Editor,Free,4.8, 596.7 MB
 Productivity, OS X 10.10  ," English, Arabic, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",PDFelement 6 Pro - PDF & OCR,Free,3.7, 598.5 MB
 Productivity, OS X 10.10  ," English, Arabic, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",PDFelement 6 - PDF Editor,Free,3.3, 24.3 MB
 Business, OS X 10.9  , English,PDFCutter - Cut PDF pages,$4.99 ,3, 3 MB
 Business, OS X 10.10  , English,PDFCreator-Batch Create PDF,$39.99 ,, 9.1 MB
 Productivity, OS X 10.7  , English,PDFConverter for PowerPoint with OCR,$12.99 ,2.8, 459 MB
 Utilities, OS X 10.11  , English,PDFAnnot,$1.99 ,2.3, 5.3 MB
 Utilities, OS 10.12  , English,PDF417 Generator - PDF417 Code Maker / Creator,$1.99 ,1, 727.7 KB
 Business, OS X 10.9.0  , English,PDF2Office Professional 2017,Free,1.3, 21.5 MB
 Business, OS X 10.9.0  , English,PDF2Office 2017,Free,1, 18.2 MB
 Business, OS X 10.9.0  , English,PDF2Office for iWork 2017,Free,2.8, 18.9 MB
 Business, OS X 10.7  , English,PDF2HTML,$9.99 ,, 12.3 MB
 Productivity, OS X 10.7 or later, English,PDF-to-Word-Free,Free,1.6, 57.8 MB
 Business, OS X 10.8 or later, English,PDF-to-Word-Fast,Free,2.2, 8.5 MB
 Business, OS X 10.6.6 or later, English,PDF-to-Word Pro,$9.99 ,3, 21.7 MB
 Productivity, OS X 10.7 or later, English,PDF-to-Text-Free,Free,2.3, 92.3 MB
 Business, OS X 10.6  , English,PDF-to-Text,$2.99 ,2.6, 9.4 MB
 Productivity, OS X 10.7 or later, English,PDF-to-PowerPoint-Free,Free,, 57.8 MB
 Productivity, OS X 10.7 or later, English,PDF-to-PowerPoint,$7.99 ,1, 6.8 MB
 Productivity, OS X 10.8 or later, English,PDF-to-Pages-Pro,$6.99 ,1, 92.5 MB
 Productivity, OS X 10.7 or later, English,PDF-to-Pages,$7.99 ,2.2, 7.3 MB
 Business, OS X 10.8 or later, English,PDF-to-Keynote-Pro,$6.99 ,1.3, 92.5 MB
 Productivity, OS X 10.10  , English,PDF-to-Image Converter,$6.99 ,4, 9.5 MB
 Productivity, OS X 10.7 or later, English,PDF-to-HTML-Free,Free,1.4, 57.8 MB
 Productivity, OS X 10.7 or later, English,PDF-to-HTML,$2.99 ,2, 6.9 MB
 Business, OS X 10.7 or later, English,PDF-to-Excel-Pro,Free,1.2, 95.6 MB
 Productivity, OS X 10.7 or later, English,PDF-to-Excel-Free,Free,1.3, 57.8 MB
 Business, OS X 10.7 or later, English,PDF-to-Excel,$19.99 ,1.5, 15.9 MB
 Productivity, OS X 10.7 or later, English,PDF-to-ePub-Free,Free,1.3, 86.3 MB
 Business, OS X 10.6.6 or later, English,PDF-to-EPUB Pro,$9.99 ,1, 21.6 MB
 Productivity, OS X 10.6 or later, English,PDF-to-EPUB,$14.99 ,2, 10.2 MB
 Business, OS X 10.7 or later, English,PDF-Scanner-Pro,Free,1.8, 95.6 MB
 Business, OS X 10.7  , English,PDF-Form-Filler,$4.99 ,2, 1.4 MB
 Productivity, OS X 10.6.6 or later," English, French, German, Italian, Japanese, Portuguese, Spanish",PDF-Editor,$49.99 ,1.7, 23.3 MB
 Productivity, OS X 10.6.6 or later," English, French, German, Italian, Portuguese, Spanish",PDF-Converter-Pro,$34.99 ,5, 112.1 MB
 Business, OS X 10.7 or later, English,PDF-Converter-Fast,Free,1, 58.7 MB
 Productivity, OS X 10.7 or later, English,PDF-Converter-Free,Free,1.2, 57.7 MB
 Business, OS 10.14  ," English, French",PDF Watermarker,$4.99 ,1.8, 1.1 MB
 Business, OS X 10.7  , English,Pdf Watermark Plus,$2.99 ,2, 1.8 MB
 Business, OS 10.12  , English,PDF Watermark Creator - Text,$10.99 ,1, 5 MB
 Business, OS X 10.6  , English,PDF Watermark,$2.99 ,2, 1.3 MB
 Business, OS X 10.11  , English,PDF Voice,$9.99 ,1.7, 1.6 MB
 Productivity, OS 10.15  ," English, Arabic, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmí«l, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",PDF Viewer - Annotation Expert,Free,4.1, 24.7 MB
 Business, OS X 10.8  , English,PDF Utilities,$7.99 ,1, 289.4 KB
 Productivity, OS X 10.8  , English,PDF Unlocker Expert,$3.99 ,3.5, 5.6 MB
 Productivity, OS X 10.6  , English,PDF Toolbox +,$4.99 ,3, 68.5 MB
 Productivity, OS X 10.6  , English,PDF Toolbox,$9.99 ,3.5, 2.4 MB
 Business, OS X 10.7  , English,PDF to Word Pro Edition,$8.99 ,1.5, 6.9 MB
 Business, OS X 10.8  , English,PDF to Word Pro by Flyingbee,$24.99 ,1.3, 6.8 MB
 Productivity, OS X 10.7  , English,PDF to Word Premium - for Convert PDF to Microsoft Word and More,$8.99 ,2.6, 5.5 MB
 Business, OS X 10.7  , English,PDF to Word Plus - for Batch Convert PDF to MS Word,$8.99 ,2, 6.1 MB
 Business, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Word Free,Free,2.4, 8.9 MB
 Productivity, OS X 10.7  ,,PDF to Word Converter-with OCR,$19.99 ,3.7, 484.3 MB
 Business, OS X 10.6 or later, English,PDF to Word by Hewbo - Convert PDF to Microsoft Word,$9.99 ,1, 10.3 MB
 Business, OS X 10.8  , English,PDF to Word by Flyingbee,Free,2, 7 MB
 Business, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Word ++,$18.99 ,4.2, 71.7 MB
 Productivity, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Word +,$9.99 ,3.7, 71.6 MB
 Productivity, OS X 10.7 or later, English,PDF to TXT,$2.99 ,5, 6.6 MB
 Utilities, OS X 10.6.6 or later, English,PDF to Text-Aimersoft,$1.99 ,, 20.7 MB
 Productivity, OS X 10.7  , English,PDF to Text with OCR,$7.99 ,3, 458.9 MB
 Business, OS X 10.6.6  , English,PDF to Text Star,Free,1, 4.6 MB
 Business, OS X 10.6.6 or later, English,PDF to Text Pro,$1.99 ,1, 21 MB
 Productivity, OS X 10.8  , English,PDF To Text Plus,$1.99 ,1, 322.1 KB
 Business, OS X 10.11  , English,PDF To Text Creator,$4.99 ,, 6.4 MB
 Productivity, OS X 10.8  , English,PDF to Text Converter Expert,Free,2.9, 4.9 MB
 Business, OS X 10.6.6 or later, English,PDF to RTF Pro,$4.99 ,3, 21 MB
 Productivity, OS X 10.6  , English,PDF to RTF Converter,$2.99 ,1.5, 1.4 MB
 Business, OS X 10.8  , English,PDF to PPT Expert,$7.99 ,2, 4.7 MB
 Business, OS X 10.6  , English,PDF to PowerPoint Super,$8.99 ,, 5.8 MB
 Business, OS X 10.7  , English,PDF to PowerPoint Pro by Flyingbee,$14.99 ,3, 5.9 MB
 Productivity, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to PowerPoint Converter,Free,4.6, 9.7 MB
 Business, OS X 10.7  , English,PDF to PowerPoint by Flyingbee,Free,1.7, 5.9 MB
 Business, OS X 10.6 or later, English,PDF to PowerPoint by Hewbo - Convert PDF to Microsoft PowerPoint,$9.99 ,5, 10.2 MB
 Productivity, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Pages Free,Free,2.2, 8.8 MB
 Business, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Pages +,$9.99 ,3, 9 MB
 Productivity, OS X 10.7  , English,PDF to Numbers +,$9.99 ,2.4, 7.7 MB
 Productivity, OS X 10.9  , English,PDF to Microsoft Word +,Free,1, 6.5 MB
 Productivity, OS X 10.7 or later, English,PDF to Keynote,$7.99 ,2.6, 7.1 MB
 Business, OS X 10.6.6 or later, English,PDF to Pages,$9.99 ,3.7, 22.6 MB
 Business, OS X 10.6.6  , English,PDF to JPG Pro,$4.99 ,3.3, 2.5 MB
 Productivity, OS X 10.6  , English,PDF to JPG,$2.99 ,4.8, 10.4 MB
 Business, OS X 10.7  , English,PDF to JPEG by Flyingbee,$4.99 ,5, 1.4 MB
 Business, OS X 10.6.6  , English,PDF to Image Star,Free,, 4.6 MB
 Productivity, OS X 10.7  ,,PDF to Image Pro äóñ JPG/PNG/GIF,$14.99 ,3, 484.4 MB
 Productivity, OS X 10.7  , English,PDF to Image Premium - for Convert PDF to JPG and More,$2.99 ,4.8, 5.5 MB
 Business, OS X 10.7  , English,PDF to Image Plus - for Batch Convert PDF to Jpeg and More,$2.99 ,4.7, 6.1 MB
 Utilities, OS X 10.7  , English,PDF to HTML with OCR,$7.99 ,2, 459.2 MB
 Productivity, OS X 10.6 or later, English,PDF to HTML,$9.99 ,1, 10.3 MB
 Business, OS X 10.7  , English,PDF to Excel with OCR,$12.99 ,2.8, 459.3 MB
 Productivity, OS X 10.6.6 or later, English,PDF to Excel-PDF Converter,$14.99 ,2, 21.8 MB
 Business, OS X 10.7  , English,PDF to Excel Pro by Flyingbee,$19.99 ,3, 6.5 MB
 Business, OS X 10.6.6 or later, English,PDF to Excel Pro,$14.99 ,1.3, 21.2 MB
 Business, OS X 10.6.6  , English,PDF to Html Star,Free,, 4.5 MB
 Business, OS X 10.7 or later, English,PDF to Excel Converter,$29.99 ,1, 15.8 MB
 Business, OS X 10.7  , English,PDF to Excel OCR Converter Pro,$9.99 ,1.3, 212.7 MB
 Business, OS X 10.7  , English,PDF to Excel OCR Converter,Free,2.8, 213.2 MB
 Business, OS X 10.7  , English,PDF to Excel by Flyingbee,Free,2.1, 6.5 MB
 Productivity, OS X 10.7  ," English, French, German, Italian, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",PDF to Excel +,$9.99 ,5, 9.7 MB
 Business, OS X 10.6  , English,PDF to Excel,$9.99 ,2.2, 8 MB
 Productivity, OS X 10.6.6 or later, English,PDF to EPUB-PDF Converter,$9.99 ,1, 22.1 MB
 Business, OS X 10.6.6  , English,PDF to EPUB Star,$4.99 ,, 4.7 MB
 Finance, OS X 10.11  , English,PDF Text Scanner Pro,$4.99 ,1, 6.4 MB
 Business, OS X 10.10  , English,"PDF Suites - for Adobe PDF Editor, Annotate,fill forms & convert documents",$29.99 ,1.3, 15.7 MB
 Productivity, OS X 10.7  ," English, French, German",PDF Studio Viewer,Free,5, 167.6 MB
 Productivity, OS X 10.7  ," English, French, German",PDF Studio Editor Pro 2019,$129.99 ,, 174.9 MB
 Productivity, OS X 10.6  , English,PDF Splitter Expert,$2.99 ,4.5, 957 KB
 Business, OS X 10.7  , English,PDF Slide Show Presenter,$9.99 ,, 1.5 MB
 Business, OS X 10.11  , English,PDF Size Compressor,$4.99 ,, 14.9 MB
 Productivity, OS X 10.6  , English,PDF Splitter +,$0.99 ,3.4, 924.3 KB
 Business, OS X 10.11  , English,PDF Signer Express,,4, 9.1 MB
 Productivity, OS X 10.6.6  , English,PDF Signer,$9.99 ,4.3, 1.9 MB
 Business, OS X 10.7  , English,PDF Security Pro Edition,$3.99 ,1.8, 2.4 MB
 Business, OS X 10.6  , English,PDF Security,$4.99 ,3.8, 1.9 MB
 Business, OS X 10.10  ," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese",PDF Reader Pro¥_çLite Edition,Free,4.5, 28.1 MB
 Business, OS X 10.7  ," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese","PDF Reader Suite - Annotate PDFs,fill forms,convert documents",$9.99 ,3.2, 18.4 MB
 Business, OS X 10.10  ," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese","PDF Reader Pro - Edit,Sign PDF",$59.99 ,4.1, 28.2 MB
 Business, OS X 10.10  ," English, French, German, Japanese, Simplified Chinese, Spanish, Traditional Chinese",PDF Reader Pro - Doc Expert,$59.99 ,3.4, 23.2 MB
 Productivity, OS X 10.6.6  ," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese","PDF Reader - View, Annotate, Edit",$4.99 ,2.4, 2.9 MB
 Productivity, OS 10.12  , English,PDF Professional Toolkit,$2.99 ,1, 5.6 MB
 Utilities, OS X 10.5.0 or later," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Spanish, Traditional Chinese",PDF Professional,$2.99 ,5, 4.5 MB
 Business, OS X 10.8  , English,PDF Printer Lite,Free,2.6, 5.2 MB
 Education, OS X 10.7 or later," English, German",PDF Presenter,$4.99 ,1, 801.4 KB
 Business, OS X 10.8  , English,PDF Printer,$19.99 ,2.5, 5.2 MB
 Business, OS X 10.6.6 or later, English,PDF Presentations Pro,$2.99 ,1, 989.8 KB
 Business, OS X 10.10  , English,PDF Plus - Merge & Split PDFs,$4.99 ,4.5, 5 MB
 Business, OS X 10.11  , English,PDF pages Extractor & Splitter,$4.99 ,, 15.7 MB
 Business, OS 10.12  , English,PDF Pages Compress,$1.99 ,, 3.4 MB
 Business, OS X 10.10  ," English, German, Simplified Chinese",PDF Office Suite - Edit & Sign,$29.99 ,1, 305 MB
 Utilities, OS X 10.7 or later, English,PDF Office Converter - for Excel,$9.99 ,1, 57.3 MB
 Business, OS X 10.10  , English,PDF Page Editor Pro Edition,$13.99 ,3.4, 4.3 MB
 Business, OS 10.12  , English,PDF Pages Exchange,$2.99 ,, 971.5 KB
 Productivity, OS X 10.8  , English,PDF OCR X Enterprise Edition,$29.99 ,3.6, 42.1 MB
 Business, OS X 10.7  , English,PDF Merger by Feiphone,$4.99 ,2, 1.8 MB
 Business, OS 10.15  , English,PDF Multi Watermarker,$5.99 ,3, 3.7 MB
 Productivity, OS X 10.8  , English,PDF OCR X Community Edition,Free,3, 42 MB
 Business, OS X 10.6  , English,PDF Merger +,$0.99 ,4.8, 813.7 KB
 Productivity, OS X 10.8  , English,"PDF Max Pro 2 - Fill Forms, Annotate, Edit & Sign Adobe Acrobat PDF Documents (AcroForm & Static XFA Forms supports)",$49.99 ,1.6, 6 MB
 Business, OS X 10.7  , English,PDF Manager Ultimate,$24.99 ,2.8, 465.4 MB
 Productivity, OS X 10.11  , English,PDF manager - File & Document,$8.99 ,, 7.1 MB
 Business, OS X 10.8  ," English, Dutch, German",PDF Letterhead Pro,$4.99 ,1, 809.6 KB
 Business, OS X 10.7  ," English, Arabic, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Italian, Japanese, Korean, Polish, Portuguese, Russian, Spanish, Swedish, Traditional Chinese, Turkish, Ukrainian",PDF Imagic Converter,$4.99 ,, 1.8 MB
 Business, OS X 10.8  ," English, Dutch, German",PDF Letterhead Lite,Free,5, 912 KB
 Business, OS X 10.11  , English,PDF Joiner & Merger,$4.99 ,3, 14.6 MB
 Business, OS X 10.11  , English,PDF Guru Pro: Edit & Read PDF,$8.99 ,1.4, 5.4 MB
 Productivity, OS X 10.6.6  , English,PDF Image Extract,$6.99 ,1, 5.3 MB
 Business, OS X 10.11  , English,"PDF Guru: Edit, Read/Annotate",Free,3.4, 5.4 MB
 Business, OS X 10.7  , English,PDF Form Filling,$2.99 ,1.2, 227.9 KB
 Productivity, OS X 10.6  , English,PDF Form Filler & Signer,$8.99 ,2.1, 2 MB
 Business, OS X 10.7  , English,PDF Form Editor,$9.99 ,1, 1.5 MB
 Business, OS X 10.6  , English,PDF Flip,$9.99 ,2.6, 1.1 MB
 Utilities, OS X 10.8  , English,PDF File Image Extractor,$4.99 ,, 8.5 MB
 Business, OS X 10.8  , English,PDF Encrypt,$2.99 ,2, 1.3 MB
 Productivity, OS X 10.7 or later, English,PDF Extract Image,$5.99 ,1, 6.8 MB
 Business, OS X 10.6.6 or later," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese",PDF Editor Star,Free,1.9, 3.1 MB
 Utilities, OS X 10.7  ," English, Dutch, French, German, Italian, Japanese, Polish, Russian, Simplified Chinese, Spanish, Traditional Chinese",PDF Editor Suite - Annotate & Edit PDF Documents,$19.99 ,2.7, 14 MB
 Business, OS X 10.7  ,,PDF File Converter - To Word,$9.99 ,1, 485.4 MB
 Business, OS X 10.10  ," English, Croatian, French, German, Italian, Japanese, Kanuri, Russian, Spanish, Traditional Chinese","PDF Editor Suite - for Adobe PDF Creator, Fill Forms & Annotation",$29.99 ,1, 3.5 MB
 Business, OS X 10.6.6 or later," English, Croatian, French, German, Italian, Japanese, Kanuri, Portuguese, Russian, Spanish, Traditional Chinese","PDF Editor Pro - for Adobe PDF Annotate, Fill Form",$29.99 ,1, 23 MB
 Utilities, OS X 10.7  ," English, French, German, Italian, Japanese, Kanuri, Russian, Spanish","PDF Editor Pro - Annotate, OCR, Sign & Fill Forms",$24.99 ,1, 17.3 MB
 Business, OS X 10.6.6 or later," English, French, German, Italian, Portuguese, Spanish",PDF Editor Pro,$69.99 ,1.7, 112.4 MB
 Productivity, OS X 10.7  ," English, French, German, Italian, Japanese, Russian","PDF Editor Plus - PDF Split, Converter, OCR & Fill Forms",$19.99 ,1, 18.1 MB
 Business, OS X 10.6  , English,"PDF Editor - Forms, Notes Edit",$17.99 ,1, 16.4 MB
 Business, OS X 10.6.6  , English,PDF Editor +,$4.99 ,1.8, 719.7 KB
 Productivity, OS X 10.10  ," English, Croatian, French, German, Italian, Japanese, Kanuri, Russian, Spanish, Traditional Chinese","PDF Editor - for Adobe PDF Annotate, Sign & Modify",$29.99 ,1, 3.1 MB
 Business, OS X 10.4.0 or later, English,PDF Editor & Reader Annotation,$24.99 ,4, 1.7 MB
 Utilities, OS X 10.6.6 or later, English,PDF Editor,$2.99 ,1.3, 940.9 KB
 Business, OS X 10.10  , English,PDF Edit Express - PDF Vector Drawing + OCR + TXT Editor,,1, 7.2 MB
 Business, OS X 10.8  , English,PDF Document Reader Pro,$4.99 ,, 318.1 KB
 Utilities, OS X 10.6.6 or later, English,PDF Decrypter Pro,$14.99 ,3.7, 9.7 MB
 Business, OS X 10.7  , English,PDF Creator Super,$3.99 ,1, 6.5 MB
 Business, OS X 10.7  ," English, Dutch, French, German, Italian, Japanese, Kanuri, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese","PDF Creator Pro - Make Publisher from Texts, Images & Tables",$29.99 ,, 24.3 MB
