,category,compatibility,name,price,rating,size,total_languages,price_category
715, Video, OS X 10.10  ,Cinema Effects: Video Studio,7,2.5,0 B,1,1
716, Video, OS 10.12  ,Cinamaker Handoff,0,5.0,0 B,1,0
717, Health & Fitness, OS X 10.9 ,Chill Out & Relax,-1,2.0,0 B,2,0
718, Video, OS 10.14  ,ChapterWork SX,0,0.0,0 B,1,0
719, Video, OS X 10.9  ,Chapter Writer,5,3.3,0 B,1,1
720, Video, OS X 10.9  ,Chapter Marker,5,3.0,0 B,1,1
721, Video, OS X 10.9  ,Chapter Maker,3,1.7,0 B,1,1
722, Video, OS X 10.6  ,Change List X,200,5.0,0 B,1,1
723, Video, OS 10.13  ,CellPrompter,3,2.0,0 B,1,1
724, Video, OS X 10.9  ,Celling Video,5,5.0,0 B,1,1
725, Graphics & Design, OS X 10.11.0  ,Cartoon Animator 4 Pro,100,5.0,0 B,1,1
726, Graphics & Design, OS X 10.11.0  ,Cartoon Animator 4 Pipeline,200,5.0,0 B,1,1
727, Video, OS X 10.9.0  ,Cartoon Animation Basics 302,14,1.0,0 B,1,1
728, Video, OS X 10.7 ,Capturer,1,3.7,0 B,1,1
729, Video, OS X 10.10  ,Capto: Screen Capture & Record,30,4.4,0 B,4,1
730, Photography, OS X 10.11  ,Cappasity Easy 3D Scan,-1,4.2,0 B,1,0
731, Video, OS X 10.9  ,CamWiz Webcam Recorder,0,1.3,0 B,1,0
732, Utilities, OS X 10.9  ,CamWiz Webcam Pro,10,1.0,0 B,1,1
733, Video, OS X 10.7 ,CamRecorder - A Simple Camera Recorder.,3,3.3,0 B,1,1
734, Social Networking, OS X 10.7 ,Camfrog Video Chat,-1,3.0,0 B,1,0
735, Video, OS 10.12  ,CameraCast for Smart TVs,5,0.0,0 B,1,1
736, Photography, OS X 10.9.0  ,CameraBag Pro,40,5.0,0 B,1,1
737, Photography, OS X 10.9  ,Camera Suite for GoPro Hero,11,2.0,0 B,1,1
738, Utilities, OS X 10.7  ,Camera Recorder +,4,2.0,0 B,1,1
739, Video, OS X 10.8  ,Camera Recorder Lite,0,1.8,0 B,1,0
740, Utilities, OS X 10.7  ,Camera Record-Video Recorder,0,1.4,0 B,1,0
741, Utilities, OS X 10.7  ,Camera Record-Camera Recorder,5,3.9,0 B,1,1
742, Video, OS X 10.7  ,Camera Record HD - Capture Video Recorder Lite,0,1.4,0 B,1,0
743, Video, OS X 10.7  ,Camera Record HD - Capture Video Recorder,5,3.7,0 B,1,1
744, Photography, OS 10.12  ,Camera Fotor FX Studio 360,29,1.0,0 B,1,1
745, Photography, OS X 10.9  ,Camera Controller,12,0.0,0 B,1,1
746, Video, OS X 10.6 ,Camcorder Video Converter,10,1.0,0 B,10,1
747, Video, OS X 10.6.6 ,CamCamX 2.0 - webcam video mixer,60,2.9,0 B,1,1
748, Video, OS 10.13  ,Bulk Video Speed,2,0.0,0 B,1,1
749, Video, OS 10.13  ,Bulk Video Rotate,10,1.0,0 B,1,1
750, Video, OS 10.13  ,Bulk Video GIF,1,0.0,0 B,1,1
751, Video, OS 10.13  ,Bulk Video Flip,1,0.0,0 B,1,1
752, Video, OS 10.13  ,Bulk Video Crop,1,0.0,0 B,1,1
753, Video, OS 10.13  ,Bulk Video Color Balance,1,0.0,0 B,1,1
754, Video, OS X 10.10  ,Bright,4,4.0,0 B,2,1
755, Video, OS 10.14  ,Brander,5,0.0,0 B,2,1
756, Music, OS X 10.10  ,Boson - Audio Editor,20,2.7,0 B,1,1
757, Music, OS X 10.10  ,Boson Express - Audio Recorder and Editor,0,1.0,0 B,1,0
758, Video, OS 10.12  ,Boon,0,0.0,0 B,1,0
759, Video, OS 10.12  ,Blur Video Spot,2,0.0,0 B,1,1
760, Video, OS X 10.6 ,BlueXFree,0,1.0,0 B,1,0
761, Video, OS X 10.6 ,BlueX,10,1.0,0 B,1,1
762, Video, OS X 10.6.6 ,Blu-ray_Creator,10,1.9,0 B,1,1
763, Video, OS X 10.11  ,Blackmagic RAW Speed Test,0,5.0,0 B,1,0
764, Video, OS X 10.7 ,Blu-ray Creator,26,1.7,0 B,4,1
765, Video, OS X 10.11  ,Blackmagic RAW Player,0,3.4,0 B,1,0
766, Video, OS X 10.10.0  ,Blackmagic Disk Speed Test,0,3.2,0 B,1,0
767, Video, OS X 10.11  ,Bix,20,0.0,0 B,1,1
768, Utilities, OS X 10.6.6  ,Black Light,9,3.0,0 B,2,1
769, Video, OS X 10.7  ,Biohazard Titles for Final Cut Pro,6,1.0,0 B,1,1
770, Video, OS 10.12  ,Binary Video Player,0,0.0,0 B,1,0
771, Video, OS 10.12  ,Binary Video Analysis,0,3.5,0 B,1,0
772, Video, OS X 10.6.6 ,Bigasoft Total Video Converter,35,1.0,0 B,0,1
773, Utilities, OS X 10.11  ,Big Window Clock,0,3.3,0 B,1,0
774, Video, OS X 10.11.0  ,BeyondPlayer Pro,-1,5.0,0 B,3,0
775, Video, OS X 10.11.0  ,BeyondPlayer Lite,-1,3.0,0 B,3,0
776, Video, OS X 10.6.6  ,Better Video Converter - convert any video,10,5.0,0 B,1,1
777, Video, OS X 10.11  ,Beginners Class! Final Cut Pro X Edition,7,1.0,0 B,1,1
778, Video, OS X 10.9  ,Beginner's Guide For Compressor,14,0.0,0 B,1,1
779, Video, OS 10.12  ,Bedlam,30,5.0,0 B,1,1
780, Video, OS X 10.7  ,Beach Break - HD,2,1.0,0 B,1,1
781, Video, OS X 10.11  ,Batch Video Watermark,5,3.3,0 B,1,1
782, Video, OS X 10.6.6  ,Batch Video Trim & Crop - Any Video Trim,3,2.5,0 B,1,1
783, Video, OS X 10.11  ,Batch Video Splitter,5,3.0,0 B,1,1
784, Video, OS X 10.7  ,Batch Video CompreXor,7,0.0,0 B,21,1
785, Video, OS X 10.7  ,Batch Video Compress Pro,5,4.2,0 B,1,1
786, Video, OS X 10.7  ,Batch Video Compress Lite,0,1.0,0 B,1,0
787, Video, OS X 10.6.6  ,Batch Uploader for Youtube,5,3.0,0 B,1,1
788, Video, OS X 10.9.0  ,Basic Editing Technique Course,14,0.0,0 B,1,1
789, Video, OS X 10.6  ,Backups for iMovie,10,5.0,0 B,1,1
790, Video, OS X 10.6  ,Backups for Final Cut Pro,18,5.0,0 B,1,1
791, Video, OS X 10.9  ,B&W Studio Pro - black and white photo effects & filters,36,1.0,0 B,12,1
792, Video, OS X 10.6 ,AVI Video Converter - iDearsoft,5,1.0,0 B,1,1
793, Video, OS X 10.7  ,AVI to DVD Creator - Aiseesoft,15,0.0,0 B,0,1
794, Video, OS X 10.8 ,AVI Video Converter,4,2.0,0 B,1,1
795, Video, OS X 10.6.6  ,AVI To Any Pro - better AVI Converter,6,3.0,0 B,1,1
796, Video, OS X 10.7  ,AVI to Any Pro,5,4.4,0 B,29,1
797, Video, OS X 10.7  ,AVI to Any Lite,0,4.1,0 B,29,0
798, Utilities, OS X 10.7  ,AVI MetaEdit,0,4.5,0 B,1,0
799, Video, OS X 10.6 ,AVI Converter Unlimited,5,0.0,0 B,1,1
800, Video, OS X 10.6.6  ,AVI Converter Pro,20,1.0,0 B,1,1
801, Video, OS X 10.6.6  ,AVI Converter Master,6,1.6,0 B,1,1
802, Video, OS X 10.6 ,AVI Converter HD,5,0.0,0 B,1,1
803, Video, OS X 10.8 ,AVI Converter,10,1.0,0 B,7,1
804, Education, OS 10.13  ,AVerTouch,0,0.0,0 B,1,0
805, Video, OS X 10.10  ,AVCHD-MP4-Converter,10,5.0,0 B,0,1
806, Video, OS X 10.6 ,AVCHD-Converter,5,1.8,0 B,1,1
807, Video, OS X 10.8 ,AVCHD Video Converter - Tenorshare,4,1.0,0 B,1,1
808, Video, OS X 10.7  ,AVCHD to Mov Lite,0,4.7,0 B,29,0
809, Video, OS X 10.7  ,AVCHD to Mov,7,4.5,0 B,29,1
810, Video, OS X 10.6  ,AVCHD Converter,12,3.1,0 B,1,1
811, Video, OS 10.13  ,AV Sync Fix,4,4.0,0 B,2,1
812, Entertainment, OS X 10.10  ,AV Stream for LG & Samsung TV,10,2.2,0 B,1,1
813, Video, OS X 10.11  ,AV Recorder & Screen Capture,10,3.5,0 B,1,1
814, Video, OS X 10.11  ,AV Recorder & Capturer Lite,0,3.0,0 B,1,0
815, Video, OS X 10.9  ,AV for Premiere Pro CS6 103 - Advanced Editing Tools,14,1.0,0 B,1,1
816, Video, OS X 10.9  ,AV for Premiere Pro CS6 101 - Importing and Managing Footage,14,1.0,0 B,1,1
817, Video, OS X 10.9.0  ,AV Course For Premiere Pro CC,7,2.0,0 B,1,1
818, Video, OS X 10.9.0  ,AV Course For DaVinci Resolve,7,0.0,0 B,1,1
819, Video, OS X 10.11  ,AutoSub,2,0.0,0 B,2,1
820, Utilities, OS X 10.11  ,AutoCover - Adds covers to your video files icons,2,1.0,0 B,2,1
821, Video, OS X 10.11  ,AUTO-VOX GPS Player,0,0.0,0 B,5,0
822, Graphics & Design, OS X 10.6  ,Aurora3DMaker,40,3.0,0 B,0,1
823, Video, OS X 10.6  ,Aurora3DAnimation,60,4.5,0 B,0,1
824, Entertainment, OS X 10.10  ,Aurora Player,23,0.0,0 B,1,1
825, Productivity, OS 10.12  ,Audition Magic Studio HD,0,3.0,0 B,1,0
826, Music, OS X 10.6.6  ,"AudioToiDevice-flac, wma, ogg, ape, wav,asf, flv converter",5,0.0,0 B,1,1
827, Video, OS X 10.7  ,AudioRecorder - Recording voice through Microphone And cutting the recored voice file.,3,1.0,0 B,1,1
828, Video, OS X 10.11  ,AudioHack,4,0.0,0 B,1,1
829, Video, OS X 10.7  ,Audio To MP3 Converter,3,1.0,0 B,7,1
830, Video, OS X 10.7  ,Audio To ALAC Converter,2,1.5,0 B,7,1
831, Video, OS X 10.7  ,Audio To AC3 Converter,3,0.0,0 B,7,1
832, Video, OS X 10.7  ,Audio To AAC Converter,3,0.0,0 B,7,1
833, Music, OS X 10.7  ,Audio Split & Trim,10,0.0,0 B,1,1
834, Music, OS X 10.7 ,Audio Record Tool,4,1.8,0 B,1,1
835, Video, OS X 10.9  ,"Audio Editing, EQ and FX for FCP X",14,1.0,0 B,1,1
836, Music, OS X 10.6.6  ,Audio Edit - ID3 Tag,5,3.0,0 B,1,1
837, Music, OS X 10.9.0  ,Audio Course For Final Cut Pro,14,0.0,0 B,1,1
838, Video, OS X 10.6.0 ,Audio Converter Movavi,20,3.0,0 B,1,1
839, Video, OS X 10.7  ,Audio Converter ProPlus,5,0.0,0 B,7,1
840, Music, OS X 10.7  ,Audio Converter Lite,0,4.6,0 B,29,0
841, Video, OS X 10.10  ,ArtClip - Artistic Video Effects,2,4.0,0 B,1,1
842, Video, OS X 10.6 ,ASF Converter,6,1.0,0 B,1,1
843, Video, OS X 10.8 ,Audio Converter ALL,30,1.0,0 B,11,1
844, Video, OS X 10.9.0  ,"ArkMS ÛÒ Media Streaming Server, video audio photo",0,3.3,0 B,50,0
845, Productivity, OS 10.12  ,AU View,0,0.0,0 B,10,0
846, Video, OS X 10.9.0  ,"ArkMS Pro ÛÒMedia Streaming Server, video audio",20,1.0,0 B,50,1
847, Music, OS X 10.7  ,Audio Converter Pro,7,4.7,0 B,29,1
848, Video, OS X 10.11 ,Arena Performer,0,0.0,0 B,1,0
849, Video, OS X 10.11 ,Arena,30,0.0,0 B,1,1
850, Entertainment, OS X 10.11  ,AreenaX,0,0.0,0 B,3,0
851, Video, OS X 10.9 ,Aquarium Videos,1,1.0,0 B,2,1
852, Video, OS X 10.11  ,Aqua nAgent,0,0.0,0 B,2,0
853, Entertainment, OS 10.13  ,"AppTube - Video, Music and You",1,2.0,0 B,1,1
854, Developer Tools, OS X 10.11  ,App Preview Video Converter,5,4.0,0 B,1,1
855, Social Networking, OS X 10.7  ,App for Vine - Menu Tab,-1,2.9,0 B,1,0
856, Utilities, OS X 10.10  ,Apowersoft Screen Recorder,0,3.1,0 B,1,0
857, Video, OS X 10.6 ,AnyVideo Converter HD,6,4.7,0 B,1,1
858, Video, OS X 10.6.6 ,AnytotalWebcamRecorderPro,10,2.0,0 B,3,1
859, Graphics & Design, OS X 10.7  ,AnyMP4 Video 2 GIF Maker,1,0.0,0 B,0,1
860, Video, OS X 10.7  ,AnyMP4 MXF Converter,20,5.0,0 B,0,1
861, Video, OS X 10.7  ,AnyMP4 MTS Converter,20,1.0,0 B,0,1
862, Video, OS X 10.7  ,AnyMP4 MP4 Converter,30,4.7,0 B,0,1
863, Developer Tools, OS X 10.7  ,AnyMP4 MKV Converter,0,4.3,0 B,0,0
864, Video, OS X 10.7  ,AnyMP4 MOD Converter,25,5.0,0 B,0,1
865, Video, OS X 10.7  ,AnyMP4 M2TS File Converter,0,5.0,0 B,0,0
866, Music, OS X 10.7  ,AnyMP4 FLAC Converter,5,1.0,0 B,0,1
867, Video, OS X 10.7  ,AnyMP4 DVD Ripper Pro,25,0.0,0 B,0,1
868, Developer Tools, OS X 10.7  ,AnyMP4 AVCHD Converter Player,18,5.0,0 B,0,1
869, Video, OS X 10.7  ,AnyMP4 4K Converter,0,4.4,0 B,0,0
870, Video, OS X 10.6.6  ,Any2MP4,6,4.0,0 B,1,1
871, Entertainment, OS X 10.7  ,Any-Make Video Converter,0,4.1,0 B,0,0
872, Video, OS X 10.7  ,Any-Make DVD Ripper,0,4.4,0 B,0,0
873, Video, OS X 10.9  ,Any Video Splitter,5,3.5,0 B,1,1
874, Video, OS X 10.7  ,Any Video Joiner - Merge Clips,6,0.0,0 B,0,1
875, Video, OS X 10.9  ,Any Video Joiner,5,2.7,0 B,1,1
876, Video, OS X 10.9  ,Any Video Cutter,3,2.7,0 B,1,1
877, Video, OS X 10.7.5  ,Any Video Converter Pro,10,1.3,0 B,4,1
878, Video, OS X 10.7.5  ,Any Video Converter Platinum,25,1.5,0 B,4,1
879, Video, OS X 10.7.5  ,Any Video Converter Lite,0,2.5,0 B,4,0
880, Video, OS X 10.6.6 ,Any Video Converter,9,5.0,0 B,1,1
881, Video, OS X 10.7  ,Any Video Clipper - Trim & Cut,6,3.0,0 B,0,1
882, Music, OS X 10.6 ,Any to MP3,3,3.0,0 B,1,1
883, Video, OS X 10.10  ,Any Recorder Lite,0,3.5,0 B,1,0
884, Video, OS X 10.10  ,Any Recorder,10,5.0,0 B,1,1
885, Video, OS X 10.7  ,Any MP4-MOV Converter,10,2.3,0 B,0,1
886, Utilities, OS X 10.6 ,Any MP4 Converter Pro,15,0.0,0 B,0,1
887, Video, OS X 10.7  ,Any MP4 Converter - to MOV/MP3,11,2.0,0 B,0,1
888, Video, OS X 10.6 ,Any MOV Converter,5,1.0,0 B,0,1
889, Video, OS X 10.6 ,Any MOD Converter Pro,15,5.0,0 B,0,1
890, Video, OS X 10.7  ,Any MOD Converter,11,2.0,0 B,0,1
891, Video, OS X 10.6 ,Any MKV Converter Pro,5,4.5,0 B,0,1
892, Video, OS X 10.10  ,Any Media Info,1,3.0,0 B,1,1
893, Utilities, OS X 10.8  ,Any ISO Burner,5,3.5,0 B,12,1
894, Video, OS X 10.7  ,Any DVD Ripper-Rip DVD to MP4,20,0.0,0 B,0,1
895, Video, OS X 10.7  ,Any DVD Creator-Maker/Burner,20,1.8,0 B,0,1
896, Video, OS X 10.6 ,Any AVI Converter,5,0.0,0 B,0,1
897, Video, OS X 10.7  ,Any AVCHD Converter-MP4/AVI,11,3.0,0 B,0,1
898, Photography, OS X 10.6  ,Animix,20,1.0,0 B,2,1
899, Video, OS X 10.6.6 ,Animations,10,1.0,0 B,1,1
900, Video, OS X 10.7  ,Animationist,50,1.0,0 B,2,1
901, Video, OS X 10.11  ,ALL Video Converter HD Pro,10,0.0,0 B,1,1
902, Video, OS X 10.6 ,Alert Commander,0,3.0,0 B,6,0
903, Video, OS X 10.7  ,Aiseesoft Video Converter,0,2.4,0 B,0,0
904, Video, OS X 10.10  ,AirStreamer - for Chromecast,-1,1.0,0 B,1,0
905, Video, OS X 10.10  ,AirStreamer - for Apple TV,-1,2.0,0 B,1,0
906, Video, OS X 10.10  ,AirStreamer,5,0.0,0 B,1,1
907, Video, OS X 10.9  ,AirBeam Pro,4,2.3,0 B,2,1
908, Photography, OS X 10.9  ,AirBeam,0,2.0,0 B,2,0
909, Video, OS X 10.10  ,Air Stream for Sony & Sharp TV,10,1.1,0 B,1,1
910, Video, OS X 10.10  ,Air Stream for Samsung TV,10,1.7,0 B,1,1
911, Video, OS X 10.11  ,Air Stream for LG TV,10,1.5,0 B,1,1
912, Video, OS X 10.11  ,Air Stream for Chromecast TV,5,2.1,0 B,1,1
913, Video, OS X 10.7  ,AGFX Video Editor,10,0.0,0 B,1,1
914, Business, OS X 10.10  ,Afterglow Photo Filter Pro - Better Filters and Editing for Your Photos,34,0.0,0 B,12,1
915, Video, OS X 10.9  ,Adv. Techniques Course for Premiere Pro CC,14,0.0,0 B,1,1
916, Video, OS X 10.9.0  ,Adv Class For Media Composer,7,0.0,0 B,1,1
917, Video, OS X 10.9  ,Action Camera Toolbox,0,1.3,0 B,1,0
918, Video, OS X 10.11  ,Action Camera Master - Extended Edition PRO,21,2.0,0 B,1,1
919, Graphics & Design, OS X 10.6  ,Action Backgrounds for Keynote,8,3.0,0 B,1,1
920, Photography, OS X 10.7  ,AccuRaw EXR,80,3.7,0 B,1,1
921, Video, OS X 10.11  ,Accelerate for Safari,0,4.2,0 B,1,0
922, Video, OS 10.12  ,ABC Player,-1,0.0,0 B,1,0
923, Video, OS X 10.11  ,Reference X,4,4.5,0 B,2,1
924, Video, OS X 10.7 ,RecordMe,2,2.7,0 B,1,1
925, Video, OS X 10.4.0  ,Remixvideo,50,2.4,0 B,1,1
926, Video, OS X 10.7 ,Recorder Tools Lite,0,1.4,0 B,1,0
927, Video, OS X 10.7 ,Recorder Tools,5,3.5,0 B,1,1
928, Video, OS X 10.8  ,Recorder Controller,30,0.0,0 B,1,1
929, Video, OS X 10.9.0  ,Subs Factory,7,0.0,0 B,2,1
930, Entertainment, OS X 10.11  ,Rottenwood,5,5.0,0 B,1,1
931, Entertainment, OS 10.12  ,TVTube,1,1.0,0 B,1,1
932, Video, OS X 10.10  ,USB Capture Utility,-1,1.0,0 B,0,0
933, Utilities, OS 10.12  ,UpVideo,0,0.0,0 B,1,0
934, Video, OS X 10.6.6 ,XDV360,0,1.5,0 B,1,0
935, Video, OS 10.13  ,Worx4 X,45,3.1,0 B,1,1
936, Entertainment, OS 10.13  ,Yxplayer,9,3.0,0 B,1,1
937, Video, OS X 10.6  ,MyLife Video Converter Pro,6,1.5,0 B,1,1
938, Video, OS X 10.9  ,Switcher Media Manager,0,4.0,0 B,1,0
939, Video, OS X 10.7  ,4Video Video Converter,17,5.0,0 B,0,1
940, Video, OS X 10.7  ,4Video Quick Video Converter,0,3.0,0 B,0,0
941, Video, OS X 10.7  ,4Video MXF Converter - to MP4,16,1.0,0 B,0,1
942, Video, OS X 10.7  ,4Video MTS Converter - to MP4,16,3.0,0 B,0,1
943, Video, OS X 10.7  ,4Video MP4 MP3 Converter,0,3.4,0 B,0,0
944, Video, OS X 10.7  ,4Video MP4 Converter ->MOV/AVI,16,3.0,0 B,0,1
945, Video, OS X 10.7  ,4Video MP3 Converter,15,5.0,0 B,0,1
946, Video, OS X 10.7  ,4Video MOV Converter - To MP4,16,3.7,0 B,0,1
947, Video, OS X 10.7  ,4Video MKV MP4 Converter,0,4.0,0 B,0,0
948, Video, OS X 10.7  ,4Video DVD Manager -DVD Ripper,16,5.0,0 B,0,1
949, Video, OS X 10.7  ,4Video DVD Creator -DVD Burner,16,2.0,0 B,0,1
950, Video, OS X 10.7  ,4Video 3D Converter - 2D to 3D,17,1.0,0 B,0,1
951, Video, OS X 10.7  ,4K Converter - Aisee,16,0.0,0 B,0,1
952, Video, OS X 10.7  ,4K Video Converter - 2K to 4K,19,0.0,0 B,0,1
953, Video, OS X 10.6 ,3GP Video Converter - iDearsoft,5,1.0,0 B,1,1
954, Video, OS X 10.6 ,3D Video Converter Pro,10,5.0,0 B,0,1
955, Video, OS X 10.8  ,3D Player,9,1.6,0 B,10,1
956, Video, OS X 10.7  ,3D Converter - 2D to 3D Video,15,4.0,0 B,0,1
957, Video, OS X 10.11  ,360Player,3,1.8,0 B,1,1
958, Video, OS X 10.10  ,2V-P,27,3.0,0 B,1,1
959, Video, OS 10.13  ,2Nå¨ IP Eye,0,5.0,0 B,7,0
960, Video, OS X 10.7  ,1Player Pro,2,2.6,0 B,2,1
961, Video, OS X 10.7  ,1Player,0,3.4,0 B,2,0
962, Video, OS X 10.7  ,1-click Video Cutter Joiner,0,3.1,0 B,0,0
963, Video, OS X 10.7  ,1-Click Video Converter,0,4.7,0 B,0,0
964, Video, OS X 10.7  ,1-Click DVD Creator-Burn/Make,0,2.4,0 B,0,0
965, Productivity, OS 10.14  ,"""No Distractions"" for YouTube",1,0.0,0 B,1,1
966, Video, OS X 10.9  ,Switcher Cast,0,3.3,0 B,1,0
967, Video, OS X 10.11  ,Switch for GoPro HERO,5,0.0,0 B,1,1
968, Video, OS X 10.9  ,Swift Converter 2,0,4.0,0 B,3,0
969, Video, OS X 10.9  ,Swift Converter,10,3.3,0 B,3,1
970, Video, OS X 10.6.6  ,SWF to Video Converter,100,2.3,0 B,1,1
971, Video, OS X 10.11  ,Swap Video RGB,6,0.0,0 B,1,1
972, Video, OS X 10.7  ,SupremeScreenRecorder - Screen record with camera and Microphone.,5,1.0,0 B,1,1
973, Video, OS 10.12  ,SupremePlayer Lite,0,3.7,0 B,1,0
974, Video, OS X 10.10  ,SupremePlayer,30,3.6,0 B,2,1
975, Video, OS X 10.10  ,"SupremeConverter Lite - Easy, Faster with multi-thread, Popular video convert.",1,0.0,0 B,1,1
976, Video, OS X 10.7  ,"SupremeConverter - Easy, Faster with multi-thread, Popular video convert.",5,0.0,0 B,1,1
977, Video, OS X 10.9  ,SuperVideo - Video Effects & Filters,0,1.7,0 B,24,0
978, Graphics & Design, OS X 10.8  ,SuperText,7,3.0,0 B,1,1
979, Music, OS X 10.9  ,Superstring 3,40,0.0,0 B,0,1
980, Video, OS X 10.7  ,SuperPlayerPro - A fully functional media player able to play almost every kind of media file.,10,1.0,0 B,1,1
981, Video, OS X 10.7  ,SuperPlayerFree - A fully functional media player able to play almost every kind of media file.,0,3.7,0 B,1,0
982, Video, OS X 10.7  ,Super Video Enhancer,25,2.7,0 B,0,1
983, Video, OS X 10.7  ,Super Video Converter,20,2.0,0 B,0,1
984, Video, OS X 10.7  ,Super Video Converter Pro,30,4.5,0 B,0,1
985, Video, OS X 10.9  ,Super Transcoder,24,5.0,0 B,1,1
986, Entertainment, OS X 10.10  ,Super Player Lite,0,4.5,0 B,1,0
987, Video, OS X 10.10  ,Super Player,5,1.0,0 B,1,1
988, Music, OS X 10.7  ,Super MP3 Converter,16,2.0,0 B,0,1
989, Video, OS X 10.7  ,Super DVD Creator Burner,26,2.1,0 B,0,1
990, Video, OS X 10.8  ,Super Converter,1,1.0,0 B,1,1
991, Graphics & Design, OS X 10.8  ,Super Brushes,7,0.0,0 B,1,1
992, Video, OS 10.14  ,Summarize SX,0,0.0,0 B,1,0
993, Video, OS X 10.10  ,Subvert,30,4.0,0 B,1,1
994, Video, OS 10.13  ,SubToSpeech,0,0.0,0 B,1,0
995, Video, OS X 10.6 ,Subtitles theEditor,6,2.8,0 B,1,1
996, Utilities, OS X 10.6 ,Subtitles Wizard,10,3.8,0 B,2,1
997, Utilities, OS X 10.6  ,SubtitleReSync Basic,0,2.5,0 B,1,0
998, Utilities, OS X 10.6  ,SubtitleReSync,0,1.3,0 B,3,0
999, Video, OS X 10.9.5 ,Subtitler for fcpxml,0,1.0,0 B,1,0
1000, Video, OS X 10.10  ,Subtitle+,0,0.0,0 B,1,0
1001, Utilities, OS X 10.9  ,SubtitleManager,4,3.0,0 B,1,1
1002, Video, OS X 10.9  ,Subtitle Writer,5,2.4,0 B,1,1
1003, Video, OS X 10.9  ,Subtitle Translator,5,1.0,0 B,1,1
1004, Utilities, OS X 10.6 ,Subtitle Lab,5,1.0,0 B,1,1
1005, Video, OS 10.13  ,Subtitle Factory,5,4.3,0 B,2,1
1006, Video, OS X 10.9  ,Subtitle Extractor,5,2.6,0 B,1,1
1007, Video, OS X 10.7  ,Subtitle Edit Pro-Video Editor,10,4.3,0 B,8,1
1008, Video, OS X 10.9  ,Subtitle Edit Pro,30,3.6,0 B,3,1
1009, Video, OS X 10.7  ,Subtitle Edit - Video Editor,0,2.1,0 B,8,0
1010, Video, OS X 10.9  ,Subtitle Edit,-1,1.7,0 B,4,0
1011, Video, OS X 10.10  ,Subtitle Burner,5,1.3,0 B,1,1
1012, Video, OS X 10.11  ,SubShifter,1,4.5,0 B,1,1
1013, Video, OS X 10.11  ,MyDVD Pro,20,2.4,0 B,7,1
1014, Video, OS X 10.6  ,My VideoCutter(Free),0,2.3,0 B,1,0
1015, Video, OS X 10.6  ,My VideoConverter(Pro),10,0.0,0 B,1,1
1016, Video, OS X 10.6  ,My VideoConverter(Free),0,4.0,0 B,1,0
1017, Video, OS X 10.6  ,My Video Converter Free,0,1.0,0 B,1,0
1018, Video, OS X 10.11  ,You Learn! For Premiere Pro,5,0.0,0 B,1,1
1019, Video, OS X 10.11  ,Yiboo Player - Video Player 4k,3,5.0,0 B,11,1
1020, Video, OS X 10.10  ,X2ProLE Audio Convert,100,2.3,0 B,1,1
1021, Video, OS X 10.10  ,X2Pro Audio Convert,150,2.5,0 B,1,1
1022, Video, OS X 10.11  ,X-Wiper,0,5.0,0 B,1,0
1023, Entertainment, OS 10.13  ,World BBTV,0,0.0,0 B,1,0
1024, Video, OS X 10.9.0  ,Working With Objects 102 Video,14,5.0,0 B,1,1
1025, Video, OS X 10.9.0  ,Working in the Timeline Course,14,0.0,0 B,1,1
1026, Video, OS X 10.9.0  ,Workflow Guide By macProVideo,0,4.6,0 B,1,0
1027, Video, OS X 10.6.6 ,WonTube Free Video Converter,0,4.8,0 B,9,0
1028, Entertainment, OS X 10.6 ,Wondershare Player,0,2.5,0 B,7,0
1029, Video, OS X 10.6  ,WMVConverter Plus,6,0.0,0 B,1,1
1030, Video, OS X 10.6 ,WMV Video Converter - iDearsoft,5,1.0,0 B,1,1
1031, Video, OS X 10.8 ,WMV Video Converter,4,0.0,0 B,1,1
1032, Video, OS X 10.6.6  ,WMV To Any Pro,6,0.0,0 B,1,1
1033, Video, OS X 10.7  ,WMV to Any Lite,0,4.1,0 B,29,0
1034, Video, OS X 10.7  ,WMV Pro,5,4.7,0 B,29,1
1035, Video, OS X 10.6 ,WMV Converter Unlimited,5,0.0,0 B,1,1
1036, Video, OS X 10.7  ,WMV Converter Pro 2,11,0.0,0 B,7,1
1037, Video, OS X 10.6 ,WMV Converter Pro,5,1.0,0 B,1,1
1038, Video, OS X 10.6.0  ,VSCam Viewer:with AV Recording,30,0.0,0 B,0,1
1039, Video, OS X 10.10  ,VP9 Analyzer,100,5.0,0 B,1,1
1040, Entertainment, OS X 10.11  ,Voya Media,-1,1.0,0 B,1,0
1041, Entertainment, OS X 10.10  ,Vookmark - Video Bookmarking,-1,1.0,0 B,1,0
1042, Video, OS X 10.6.6 ,VOBMerge,1,2.4,0 B,0,1
1043, Video, OS X 10.9  ,VJ Loops,10,0.0,0 B,7,1
1044, Video, OS 10.14  ,Vixer,5,0.0,0 B,2,1
1045, Video, OS X 10.8  ,Visual Renamer,10,3.0,0 B,1,1
1046, Video, OS 10.13  ,Vimeo - Video Management,-1,3.4,0 B,7,0
1047, Games, OS X 10.7  ,Vikings Pinball,3,1.0,0 B,1,1
1048, Video, OS 10.12.0  ,Viking Recorder Lite,0,4.8,0 B,0,0
1049, Video, OS 10.12.0  ,Viking Recorder,3,3.8,0 B,0,1
1050, Video, OS X 10.6  ,Vidsify,3,3.2,0 B,1,1
